scorer,DLC_resnet50_surgical_tool_trackingMar23shuffle1_100000,DLC_resnet50_surgical_tool_trackingMar23shuffle1_100000,DLC_resnet50_surgical_tool_trackingMar23shuffle1_100000,DLC_resnet50_surgical_tool_trackingMar23shuffle1_100000,DLC_resnet50_surgical_tool_trackingMar23shuffle1_100000,DLC_resnet50_surgical_tool_trackingMar23shuffle1_100000,DLC_resnet50_surgical_tool_trackingMar23shuffle1_100000,DLC_resnet50_surgical_tool_trackingMar23shuffle1_100000,DLC_resnet50_surgical_tool_trackingMar23shuffle1_100000
bodyparts,arm0,arm0,arm0,arm1,arm1,arm1,joint,joint,joint
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
166,572.7355346679688,198.28114318847656,0.9999648332595825,599.1077270507812,127.03351593017578,0.9997197985649109,521.0241088867188,60.97269821166992,0.9998170733451843
167,412.59417724609375,689.3491821289062,0.9999476671218872,485.4668884277344,691.1383666992188,0.9999933242797852,449.3905029296875,541.2417602539062,0.9998563528060913
168,645.5466918945312,284.7523193359375,0.999970555305481,657.07763671875,262.49102783203125,0.9999382495880127,584.9457397460938,151.73171997070312,0.9996857643127441
169,447.1352844238281,588.5707397460938,0.9995759129524231,508.4187316894531,527.5514526367188,0.9995930790901184,429.8711853027344,431.9537048339844,0.999666690826416
170,425.0210876464844,590.9823608398438,0.9999003410339355,486.2717590332031,530.5437622070312,0.9999803304672241,407.2109069824219,435.24310302734375,0.9999279975891113
171,541.135009765625,400.322265625,0.9999122619628906,572.5260620117188,389.8284912109375,0.9999781847000122,532.775146484375,242.80160522460938,0.9999701976776123
172,439.8102111816406,197.23480224609375,0.9999709129333496,473.14971923828125,225.32846069335938,0.9999188184738159,507.23199462890625,74.48262786865234,0.9993686079978943
173,510.48272705078125,599.41650390625,0.999980092048645,589.4452514648438,596.2653198242188,0.9999450445175171,549.2418823242188,450.5186767578125,0.9999682903289795
174,390.9871520996094,430.9609680175781,0.9999561309814453,435.85986328125,438.76153564453125,0.9999979734420776,424.8504333496094,280.3851318359375,0.9997630715370178
175,508.56866455078125,409.69329833984375,0.9998433589935303,542.537841796875,430.119384765625,0.9998728036880493,565.2930908203125,275.7747497558594,0.9999648332595825
176,404.4023132324219,268.2203063964844,0.9999731779098511,438.3456115722656,288.8786315917969,0.9999806880950928,461.1831359863281,133.0616455078125,0.999893069267273
177,558.9688720703125,680.7182006835938,0.9999313354492188,646.5775756835938,683.2435913085938,0.9999443292617798,604.7935791015625,536.9397583007812,0.9995438456535339
178,454.258056640625,287.8590393066406,0.9999492168426514,527.5147705078125,278.83050537109375,0.999981164932251,484.90643310546875,135.55596923828125,0.9999463558197021
179,478.1662292480469,491.93402099609375,0.9999027252197266,514.05078125,491.92022705078125,0.9999740123748779,496.54693603515625,337.35162353515625,0.9998719692230225
180,624.17333984375,311.7066345214844,0.9998869895935059,645.4138793945312,307.2208251953125,0.9999740123748779,617.2722778320312,153.79116821289062,0.9996800422668457
181,359.9240417480469,673.1599731445312,0.9999328851699829,401.3667297363281,689.2454223632812,0.9999854564666748,408.6255187988281,530.8180541992188,0.999869704246521
182,411.3883972167969,757.2281494140625,0.9999728202819824,451.2458190917969,772.9676513671875,0.9999974966049194,458.1815490722656,614.7079467773438,0.999826967716217
183,399.22808837890625,375.146240234375,0.999895453453064,420.17333984375,374.0113220214844,0.9999785423278809,407.4251403808594,216.17138671875,0.9998698234558105
184,605.8795166015625,373.3645935058594,0.9999847412109375,658.023193359375,378.9350280761719,0.9999634027481079,642.9614868164062,222.397705078125,0.9999115467071533
185,556.580322265625,447.0423278808594,0.9998985528945923,572.1658325195312,401.9890441894531,0.9999251365661621,490.8851318359375,320.9383239746094,0.9998161196708679
186,491.7817077636719,484.4306640625,0.9999804496765137,541.2800903320312,495.9499816894531,0.9998706579208374,533.3159790039062,338.8332824707031,0.999969482421875
187,350.6153259277344,213.70684814453125,0.9999675750732422,421.9850158691406,245.78903198242188,0.999996542930603,415.0685729980469,87.41808319091797,0.9998681545257568
188,455.78643798828125,268.0089111328125,0.9998118281364441,528.0579223632812,300.1130676269531,0.99994957447052,521.26171875,142.9761962890625,0.9997634291648865
189,454.5028076171875,498.78314208984375,0.9999877214431763,499.4619445800781,489.6090087890625,0.9999896287918091,463.0078125,339.88232421875,0.9999003410339355
190,411.0350341796875,525.07861328125,0.9997654557228088,450.2259216308594,539.8104248046875,0.9999775886535645,457.8241271972656,382.466064453125,0.9997074007987976
191,587.7685546875,519.784423828125,0.9999545812606812,633.2493286132812,463.6669006347656,0.999751627445221,555.15185546875,368.0599670410156,0.9997454285621643
192,455.0140380859375,123.53426361083984,0.999919056892395,513.4158935546875,151.7001495361328,0.9999942779541016,515.2578125,-4.439400672912598,0.5926781892776489
193,468.8473205566406,627.599609375,0.9999970197677612,516.8394775390625,637.226806640625,0.9999817609786987,507.29644775390625,479.7453918457031,0.9997151494026184
194,486.59356689453125,611.2071533203125,0.9999911785125732,535.2764892578125,621.1702880859375,0.9999755620956421,525.2731323242188,463.5003356933594,0.9996914863586426
195,491.6183166503906,331.8993225097656,0.9997037053108215,514.0594482421875,336.68902587890625,0.9999637603759766,518.2474365234375,178.47630310058594,0.999934196472168
196,407.6949462890625,400.9888916015625,0.9999518394470215,478.5064392089844,405.80364990234375,0.9999810457229614,449.04644775390625,253.79429626464844,0.9998961687088013
197,510.0602111816406,533.6161499023438,0.9998719692230225,600.6040649414062,537.1056518554688,0.9998751878738403,557.296630859375,391.055908203125,0.9997991919517517
198,403.8344421386719,311.2638244628906,0.999980092048645,424.8539733886719,325.64215087890625,0.9999459981918335,460.2193298339844,175.6199493408203,0.9995513558387756
199,452.8287048339844,410.7775573730469,0.9999500513076782,534.1093139648438,392.0169982910156,0.9999878406524658,477.6959228515625,255.67755126953125,0.999586284160614
200,527.8781127929688,494.84075927734375,0.9999109506607056,608.0706176757812,476.0940246582031,0.9998835325241089,551.9201049804688,340.45770263671875,0.9999446868896484
201,427.1289978027344,380.0885314941406,0.9996806383132935,476.9668884277344,309.11358642578125,0.9998908042907715,396.7015075683594,225.94956970214844,0.9998006224632263
202,500.93243408203125,548.8011474609375,0.9999938011169434,528.6903076171875,578.25439453125,0.9999701976776123,572.3618774414062,433.6625671386719,0.9998224377632141
203,474.7888488769531,549.2183837890625,0.9999637603759766,520.8304443359375,514.7066040039062,0.9999749660491943,453.27081298828125,393.9268493652344,0.9999203681945801
204,415.33251953125,312.1085510253906,0.9999663829803467,433.61822509765625,335.59832763671875,0.9999662637710571,484.85919189453125,197.5455322265625,0.9999672174453735
205,446.005615234375,201.51824951171875,0.9998378753662109,463.9396057128906,226.0147247314453,0.9999762773513794,516.0240478515625,85.8062515258789,0.9999665021896362
206,581.1817016601562,505.3592834472656,0.9999898672103882,623.2030639648438,488.9267272949219,0.9999731779098511,577.6028442382812,346.603515625,0.9998778104782104
207,447.0601806640625,386.2862243652344,0.9999735355377197,491.3263854980469,418.8959045410156,0.9999489784240723,513.6934814453125,264.12103271484375,0.9999151229858398
208,512.47412109375,547.7899169921875,0.9999816417694092,535.0010986328125,543.6168212890625,0.9997014403343201,511.15625,389.0005798339844,0.9999125003814697
209,437.36114501953125,488.3895263671875,0.9999493360519409,477.18170166015625,543.8031616210938,0.9997147917747498,517.9928588867188,397.7776794433594,0.9999097585678101
210,324.90374755859375,330.6776123046875,0.9999144077301025,358.4451904296875,376.8221130371094,0.9999805688858032,401.14971923828125,231.8264617919922,0.9999021291732788
211,453.23638916015625,157.0462646484375,0.9999457597732544,486.90362548828125,202.86325073242188,0.9999147653579712,529.3134155273438,60.27350997924805,0.999881386756897
212,534.1279907226562,388.9386901855469,0.9999829530715942,555.4818725585938,386.16455078125,0.9999504089355469,537.08203125,229.2172393798828,0.9998447895050049
213,331.3195495605469,642.5113525390625,0.9999701976776123,403.6778869628906,649.0560913085938,0.999988317489624,373.1793212890625,497.7764587402344,0.999962568283081
214,593.4781494140625,351.44390869140625,0.9998656511306763,647.855712890625,287.7017822265625,0.9998762607574463,577.76806640625,195.77210998535156,0.9999492168426514
215,499.38714599609375,483.3913879394531,0.9999935626983643,538.6056518554688,530.3456420898438,0.9999260902404785,576.752197265625,381.94659423828125,0.9998444318771362
216,355.2764587402344,406.1205139160156,0.999998927116394,388.4787902832031,404.4480895996094,0.9999979734420776,369.22174072265625,248.01927185058594,0.9999034404754639
217,482.1096496582031,322.4374084472656,0.9999967813491821,515.615478515625,321.3154296875,0.9999915361404419,497.01361083984375,164.73309326171875,0.9999405145645142
218,431.0794372558594,496.2914733886719,0.9999203681945801,458.2388000488281,501.55584716796875,0.9999767541885376,460.885986328125,343.43316650390625,0.9997860789299011
219,460.9993591308594,288.7160949707031,0.9999505281448364,499.0663757324219,310.0486145019531,0.9999978542327881,516.95556640625,154.17410278320312,0.9999167919158936
220,422.1785888671875,444.5875244140625,0.9999788999557495,450.93560791015625,444.0925598144531,0.999976634979248,437.3482971191406,287.6327209472656,0.9998807907104492
221,487.734375,666.579345703125,0.9998950958251953,531.167236328125,638.5175170898438,0.9999325275421143,470.7599792480469,510.6448059082031,0.9998903274536133
222,550.3283081054688,484.8685302734375,0.9999129772186279,567.7220458984375,485.5623779296875,0.9999287128448486,570.21435546875,327.7581787109375,0.999805748462677
223,495.6377868652344,290.5659484863281,0.9998249411582947,514.6093139648438,292.48504638671875,0.9999746084213257,516.8854370117188,134.3268585205078,0.9999606609344482
224,515.1025390625,463.1692810058594,0.9995949864387512,530.6401977539062,465.4062805175781,0.9998917579650879,534.2736206054688,307.6603088378906,0.999970555305481
225,582.4627075195312,500.4263000488281,0.9999903440475464,622.4774169921875,484.0947265625,0.9999814033508301,575.3112182617188,341.924072265625,0.9998985528945923
226,528.5851440429688,637.73681640625,0.9999707937240601,570.5436401367188,627.6279296875,0.9999722242355347,535.2301025390625,479.2352294921875,0.9998632669448853
227,514.5863037109375,416.9766845703125,0.9999897480010986,587.6101684570312,413.57659912109375,0.999742329120636,547.8502807617188,267.01397705078125,0.9999040365219116
228,324.0065002441406,159.74313354492188,0.9999402761459351,343.5290222167969,179.4468231201172,0.9999518394470215,385.83892822265625,33.25147247314453,0.9998736381530762
229,399.4215393066406,278.5010986328125,0.9999804496765137,420.04681396484375,297.3259582519531,0.999966025352478,461.04241943359375,150.9029998779297,0.9997988343238831
230,447.204345703125,395.89300537109375,0.9998811483383179,522.6980590820312,419.3509521484375,0.9999736547470093,503.8599853515625,263.8870849609375,0.999868631362915
231,418.8771057128906,298.8476257324219,0.9999494552612305,459.31915283203125,327.57244873046875,0.9999282360076904,483.503662109375,173.53134155273438,0.9999276399612427
232,452.26837158203125,561.94384765625,0.9999936819076538,503.8323974609375,550.2147827148438,0.9999934434890747,462.8833923339844,403.370361328125,0.9998801946640015
233,654.124755859375,573.6172485351562,0.9998421669006348,675.1353759765625,541.06982421875,0.9999343156814575,600.6979370117188,435.9320373535156,0.9998800754547119
234,398.0871276855469,216.19393920898438,0.999923586845398,412.7699279785156,244.55638122558594,0.999970555305481,475.0909729003906,120.34941101074219,0.9996647834777832
235,345.5793762207031,174.20819091796875,0.9996036887168884,358.49261474609375,204.0613555908203,0.9999266862869263,423.4896240234375,81.38525390625,0.9998726844787598
236,455.4073791503906,704.8475341796875,0.9999338388442993,503.8092956542969,704.6035766601562,0.9999376535415649,479.5061950683594,549.2317504882812,0.9999209642410278
237,540.5068359375,128.37303161621094,0.9999178647994995,573.8142700195312,163.5814666748047,0.9999690055847168,613.2008666992188,15.271215438842773,0.9997757077217102
238,380.8443908691406,487.0766296386719,0.9999730587005615,432.2561950683594,479.9886779785156,0.999970555305481,396.2855224609375,329.37567138671875,0.9995505213737488
239,601.501708984375,577.9669799804688,0.9999462366104126,626.132568359375,583.7089233398438,0.999994158744812,631.8397827148438,425.8391418457031,0.9998264908790588
240,355.91375732421875,353.46722412109375,0.9999765157699585,411.12054443359375,404.2166748046875,0.999953031539917,426.3545227050781,248.01817321777344,0.9996181726455688
241,366.66607666015625,434.9082946777344,0.9999467134475708,421.958251953125,485.47161865234375,0.9999918937683105,437.24774169921875,328.700439453125,0.9998607635498047
242,518.3451538085938,294.2760009765625,0.9999886751174927,529.5438232421875,263.5173645019531,0.9999806880950928,450.2299499511719,173.6166534423828,0.9999014139175415
243,424.2796630859375,529.4808959960938,0.9999397993087769,445.34613037109375,574.3230590820312,0.9997311234474182,504.41015625,443.63177490234375,0.9998629093170166
244,497.29705810546875,157.26051330566406,0.9999220371246338,537.5078125,214.57379150390625,0.9999473094940186,575.5524291992188,66.98018646240234,0.9999186992645264
245,462.32940673828125,592.3689575195312,0.999853253364563,524.6539306640625,637.4461669921875,0.9995494484901428,528.7294311523438,480.40142822265625,0.9997571110725403
246,505.8116455078125,368.9955749511719,0.9999351501464844,540.9083862304688,356.2652587890625,0.9999802112579346,501.5292053222656,210.3305206298828,0.9999679327011108
247,502.0097961425781,433.515625,0.9999803304672241,538.5383911132812,420.34515380859375,0.9999778270721436,499.2755432128906,274.4898681640625,0.9999723434448242
248,531.0675048828125,494.5756530761719,0.9999784231185913,566.7460327148438,483.3415222167969,0.9999967813491821,525.2154541015625,336.3778076171875,0.9997093081474304
249,488.31988525390625,446.4352722167969,0.9998626708984375,507.9382629394531,443.2330322265625,0.9996187686920166,489.0678405761719,288.1546936035156,0.999699592590332
250,468.3503723144531,420.0369567871094,0.9999794960021973,488.69732666015625,414.7427062988281,0.9995859265327454,459.0317687988281,260.9831848144531,0.9998960494995117
251,561.9944458007812,403.7823791503906,0.9999970197677612,600.50390625,368.9981384277344,0.9999507665634155,530.981201171875,251.0258026123047,0.9998949766159058
252,582.3201293945312,486.3058776855469,0.9999957084655762,622.0172119140625,450.9803466796875,0.9999390840530396,551.2418212890625,333.8899230957031,0.9999016523361206
253,478.3551330566406,406.5197448730469,0.9999788999557495,556.1184692382812,410.57684326171875,0.9996585845947266,522.5314331054688,259.162353515625,0.9998947381973267
254,515.9175415039062,203.94264221191406,0.9999217987060547,587.2450561523438,143.98609924316406,0.999657392501831,509.3311767578125,45.0855712890625,0.9990504384040833
255,418.4709777832031,680.0957641601562,0.9999961853027344,449.8287353515625,688.2454223632812,0.9999728202819824,455.0791931152344,529.4514770507812,0.999889612197876
256,607.1411743164062,488.5162048339844,0.9999649524688721,645.1635131835938,425.1075134277344,0.9999396800994873,564.8023681640625,341.1158447265625,0.9999730587005615
257,388.3591613769531,199.24952697753906,0.9999843835830688,408.8424987792969,234.6802520751953,0.9997192025184631,465.482421875,100.13895416259766,0.9999644756317139
258,403.28887939453125,350.5437316894531,0.9999476671218872,422.76971435546875,387.7823181152344,0.9999723434448242,479.63037109375,253.6505584716797,0.9997949004173279
259,456.2722473144531,206.31478881835938,0.9999510049819946,518.945068359375,195.1630096435547,0.9999961853027344,473.1628723144531,50.96958923339844,0.9998260140419006
260,586.8327026367188,453.7360534667969,0.9999799728393555,655.1017456054688,447.8242492675781,0.9999349117279053,614.9400024414062,302.2548522949219,0.9998754262924194
261,473.6936340332031,539.7249145507812,0.9996612071990967,518.1927490234375,574.3078002929688,0.99996018409729,540.679931640625,419.57958984375,0.9998855590820312
262,414.953369140625,351.50128173828125,0.999896764755249,445.9717102050781,394.49847412109375,0.9998458623886108,490.71868896484375,249.09458923339844,0.9996148347854614
263,369.69635009765625,606.1536865234375,0.9999589920043945,450.7334899902344,586.12255859375,0.9999423027038574,392.9623718261719,451.6611328125,0.9998950958251953
264,412.6201477050781,512.0592041015625,0.9998711347579956,493.7945861816406,492.12847900390625,0.9994934797286987,436.2989196777344,357.8869934082031,0.9999730587005615
265,609.6464233398438,245.220703125,0.9999643564224243,628.1783447265625,229.6947784423828,0.9999833106994629,566.8204956054688,99.8253173828125,0.9999270439147949
266,374.9998474121094,661.7847900390625,0.999868631362915,389.21331787109375,680.8267822265625,0.999902606010437,445.3448181152344,546.8364868164062,0.9998792409896851
267,509.97119140625,365.6094055175781,0.999901294708252,573.2578125,383.7010803222656,0.9998698234558105,561.9901123046875,226.9309539794922,0.9999657869338989
268,412.9067077636719,289.3314514160156,0.9998053908348083,429.477783203125,286.79559326171875,0.9992163181304932,408.2577819824219,131.43252563476562,0.9998542070388794
269,465.7941589355469,651.2784423828125,0.9999698400497437,531.7866821289062,666.794189453125,0.9999672174453735,513.9828491210938,510.8195495605469,0.9998941421508789
270,455.64923095703125,563.4241333007812,0.9999772310256958,522.3336181640625,578.7587890625,0.9999698400497437,503.7391662597656,422.9001770019531,0.9999122619628906
271,557.5400390625,405.6756896972656,0.9999709129333496,583.7313232421875,399.94317626953125,0.9998542070388794,551.482666015625,247.3217010498047,0.9998894929885864
272,469.9553527832031,318.64794921875,0.9999173879623413,496.37078857421875,338.3535461425781,0.9999791383743286,529.186279296875,185.61978149414062,0.9998639822006226
273,519.5057983398438,710.2223510742188,0.9999905824661255,557.7517700195312,640.3980102539062,0.999842643737793,476.4891357421875,562.9388427734375,0.9998975992202759
274,524.7695922851562,339.6134033203125,0.9999721050262451,562.9979248046875,357.1476745605469,0.9999974966049194,571.546142578125,199.70152282714844,0.9997450709342957
275,569.0231323242188,447.4378662109375,0.9998960494995117,611.34375,420.11041259765625,0.9999961853027344,547.8402099609375,292.38958740234375,0.9999746084213257
276,545.2182006835938,264.888427734375,0.999994158744812,587.6551513671875,234.49278259277344,0.9997441172599792,523.6329956054688,108.51300811767578,0.999506950378418
277,444.1089172363281,653.43017578125,0.9997320771217346,469.85284423828125,651.0284423828125,0.999925971031189,447.3590087890625,496.4087829589844,0.9997581839561462
278,445.454833984375,306.38006591796875,0.9999680519104004,478.28521728515625,322.0329895019531,0.9999736547470093,495.0675964355469,165.27554321289062,0.9999005794525146
279,667.8099365234375,431.6965026855469,0.999902606010437,695.1029052734375,398.9073791503906,0.9999434947967529,621.5535888671875,287.5654602050781,0.9995396137237549
280,475.565185546875,317.7593994140625,0.999589741230011,562.8280029296875,316.0635681152344,0.9999431371688843,516.7979736328125,172.0323944091797,0.9999343156814575
281,421.0919494628906,584.648193359375,0.999992847442627,471.9190368652344,585.0277099609375,0.9999783039093018,448.05169677734375,430.2480773925781,0.9997714161872864
282,446.8451232910156,634.6388549804688,0.9999675750732422,497.2279357910156,633.9588623046875,0.9999682903289795,473.2789001464844,480.0585021972656,0.9996815919876099
283,454.0684509277344,561.7247924804688,0.9999799728393555,483.8552551269531,555.2074584960938,0.9999747276306152,453.50506591796875,403.0013122558594,0.9999723434448242
284,437.9172668457031,409.4716491699219,0.9999723434448242,501.00189208984375,408.2214050292969,0.9999938011169434,469.5892639160156,257.14727783203125,0.9999520778656006
285,468.5478820800781,338.61993408203125,0.9999918937683105,547.9547729492188,315.8514099121094,0.9999537467956543,488.27935791015625,182.41233825683594,0.9998859167098999
286,580.1836547851562,347.2636413574219,0.9999161958694458,660.4014282226562,309.64337158203125,0.9999871253967285,594.3230590820312,189.75013732910156,0.9999244213104248
287,560.7792358398438,474.50787353515625,0.9999834299087524,627.4539184570312,461.9844665527344,0.9999685287475586,581.4749145507812,317.8962707519531,0.999911904335022
288,527.50927734375,620.8111572265625,0.9999279975891113,592.6183471679688,609.260986328125,0.9999810457229614,548.6505737304688,465.4854736328125,0.9999593496322632
289,397.7240905761719,457.133544921875,0.9999394416809082,474.1394958496094,456.5789794921875,0.99989914894104,435.7047424316406,308.3872375488281,0.9999728202819824
290,561.5125122070312,433.75128173828125,0.9999933242797852,616.8455810546875,421.24981689453125,0.9999880790710449,574.6646118164062,275.2635803222656,0.9998593330383301
291,462.50341796875,286.67236328125,0.9999510049819946,507.5541076660156,300.69378662109375,0.999725878238678,507.3905334472656,141.98175048828125,0.9993048906326294
292,542.3751220703125,622.7909545898438,0.9998946189880371,575.6062622070312,616.9419555664062,0.9999865293502808,545.379638671875,464.7660217285156,0.9999096393585205
293,502.98779296875,422.439453125,0.999984622001648,520.1268310546875,400.799072265625,0.9998570680618286,448.56658935546875,285.8657531738281,0.9998515844345093
294,466.3408508300781,294.2865905761719,0.9999862909317017,483.0567626953125,272.24267578125,0.999933123588562,411.7151794433594,156.90000915527344,0.99921715259552
295,510.1631164550781,342.68359375,0.9998337030410767,539.8024291992188,412.1236572265625,0.9993170499801636,588.3491821289062,273.4613037109375,0.99980229139328
296,446.0579833984375,591.6452026367188,0.9998482465744019,467.1236267089844,559.307861328125,0.9999583959579468,391.31719970703125,454.3232421875,0.99992835521698
297,620.5682373046875,281.8208312988281,0.9999412298202515,655.0841064453125,274.4459228515625,0.9999871253967285,622.4981689453125,122.26446533203125,0.9995716214179993
298,364.0923767089844,525.3607788085938,0.9997772574424744,440.58551025390625,536.9868774414062,0.9999401569366455,411.213623046875,384.5220947265625,0.9996752738952637
299,583.884521484375,522.8934326171875,0.9999188184738159,646.7369384765625,486.8817443847656,0.9999886751174927,579.5982666015625,363.81781005859375,0.9999279975891113
300,631.4570922851562,539.9144897460938,0.9999483823776245,693.2094116210938,504.32537841796875,0.9999783039093018,626.3043823242188,381.1625671386719,0.9999089241027832
301,334.8078918457031,356.68048095703125,0.9998561143875122,351.1849670410156,373.1924743652344,0.9999547004699707,400.403076171875,231.9989776611328,0.999910831451416
302,604.3509521484375,531.4268798828125,0.9999271631240845,627.3143310546875,532.5162353515625,0.9999916553497314,618.1065063476562,374.502197265625,0.9997988343238831
303,357.0770263671875,355.6039733886719,0.9999756813049316,424.260009765625,400.93096923828125,0.99991774559021,431.0912170410156,242.62066650390625,0.9998520612716675
304,451.3671875,186.47352600097656,0.9998599290847778,515.4242553710938,247.9437713623047,0.9999852180480957,528.6874389648438,90.43956756591797,0.9998346567153931
305,450.1891784667969,337.09124755859375,0.9999349117279053,514.4240112304688,400.51629638671875,0.9999375343322754,527.5010375976562,243.58810424804688,0.9999159574508667
306,381.12640380859375,459.26971435546875,0.9997815489768982,453.9812927246094,471.3130187988281,0.9999910593032837,427.5263366699219,318.2422180175781,0.9995040893554688
307,539.626708984375,364.9408874511719,0.9996811151504517,621.8182983398438,334.6144104003906,0.9992744326591492,557.8056640625,208.12681579589844,0.9997236132621765
308,481.1799011230469,278.3260498046875,0.9999816417694092,548.8295288085938,332.02545166015625,0.999930739402771,558.288818359375,174.18777465820312,0.9992382526397705
309,458.7233581542969,380.85528564453125,0.9998130202293396,524.2420043945312,394.38140869140625,0.9998249411582947,506.9942321777344,238.9998779296875,0.9995219707489014
310,386.61181640625,559.8955688476562,0.9999799728393555,437.11529541015625,575.1384887695312,0.9999794960021973,435.50457763671875,417.1773986816406,0.9999423027038574
311,387.9109191894531,684.5095825195312,0.9999836683273315,438.2029724121094,700.2317504882812,0.9999810457229614,435.97344970703125,542.0328979492188,0.9999139308929443
312,625.3128051757812,403.8246154785156,0.9999970197677612,665.6756591796875,382.96795654296875,0.9997977614402771,611.8132934570312,245.94737243652344,0.9999632835388184
313,416.1528015136719,455.4977722167969,0.9999955892562866,467.49761962890625,479.7662353515625,0.9999624490737915,470.7603759765625,321.2958679199219,0.9999384880065918
314,564.529296875,462.5205383300781,0.9999805688858032,586.6316528320312,423.7287292480469,0.9998601675033569,507.83245849609375,325.9321594238281,0.9998692274093628
315,531.79833984375,205.1077880859375,0.999544084072113,542.6768188476562,193.92893981933594,0.9989988207817078,478.69696044921875,66.82508850097656,0.9998571872711182
316,528.416015625,733.1151733398438,0.9991692304611206,547.3946533203125,732.48046875,0.999885082244873,540.5452880859375,575.4588012695312,0.999658465385437
317,551.5425415039062,446.7578430175781,0.999862790107727,571.3563842773438,446.93988037109375,0.9997873902320862,564.51513671875,290.376953125,0.9999507665634155
318,448.5942687988281,665.8541870117188,0.9999723434448242,501.9634704589844,696.4271850585938,0.9999899864196777,506.9516906738281,538.1153564453125,0.9993308782577515
319,503.6536560058594,434.5094299316406,0.9999704360961914,554.4420776367188,419.08355712890625,0.9999693632125854,507.81585693359375,275.23675537109375,0.9998800754547119
320,529.8938598632812,233.470458984375,0.9999855756759644,556.0325317382812,225.14939880371094,0.9999459981918335,521.3955688476562,74.11854553222656,0.9996545314788818
321,445.05072021484375,543.3202514648438,0.999704897403717,460.9822998046875,583.6309204101562,0.9999514818191528,519.2008056640625,454.274658203125,0.999942421913147
322,476.7459716796875,228.5850830078125,0.9999799728393555,504.46435546875,208.80087280273438,0.9999481439590454,450.36260986328125,75.65744018554688,0.9999340772628784
323,450.2242736816406,521.812744140625,0.9999942779541016,479.84674072265625,501.88580322265625,0.999988317489624,425.7032470703125,367.3372497558594,0.9997112154960632
324,485.9048767089844,260.0447998046875,0.9999741315841675,531.7587280273438,321.05926513671875,0.9999703168869019,566.1129150390625,170.3145294189453,0.9999068975448608
325,492.7171630859375,326.8800048828125,0.9999836683273315,538.2442016601562,321.2695617675781,0.9999489784240723,506.5964050292969,167.8949737548828,0.9997358918190002
326,332.468994140625,605.75048828125,0.9997633099555969,377.57269287109375,632.8256225585938,0.9998451471328735,385.61199951171875,476.8267822265625,0.9998440742492676
327,485.8665466308594,358.5992126464844,0.999990701675415,564.2307739257812,366.85748291015625,0.999953031539917,532.8150634765625,215.44374084472656,0.9999442100524902
328,547.0086059570312,285.00128173828125,0.9999129772186279,625.6954345703125,308.6623229980469,0.9999877214431763,604.0654296875,151.90609741210938,0.9997139573097229
329,539.842529296875,395.39166259765625,0.9994776844978333,618.2263793945312,417.524169921875,0.9999251365661621,597.7899169921875,262.41766357421875,0.9999583959579468
330,532.2403564453125,426.73040771484375,0.9999877214431763,569.9906005859375,397.3888854980469,0.9997971653938293,504.08770751953125,273.00701904296875,0.9998036026954651
331,468.9998779296875,636.1099853515625,0.9999762773513794,504.10968017578125,648.6937866210938,0.9999877214431763,511.9159851074219,491.1064147949219,0.9998205304145813
332,363.61212158203125,377.775390625,0.9996170997619629,418.6523132324219,436.7487487792969,0.999993085861206,441.46881103515625,281.97430419921875,0.9996811151504517
333,593.7626953125,308.8025817871094,0.9999899864196777,617.5791625976562,306.5464172363281,0.9999542236328125,601.4235229492188,148.9005126953125,0.9998778104782104
334,372.2601623535156,291.7728271484375,0.9999908208847046,393.1424560546875,328.31524658203125,0.9998158812522888,449.1873474121094,197.2561492919922,0.999940037727356
335,322.7942199707031,282.5885009765625,0.9999314546585083,343.1273498535156,320.2935485839844,0.9998409748077393,398.6366882324219,188.49134826660156,0.9996252059936523
336,594.7955322265625,443.4512023925781,0.9999798536300659,641.8276977539062,436.8405456542969,0.9999964237213135,608.6544189453125,285.70037841796875,0.9998400211334229
337,593.4566650390625,610.4151611328125,0.9999886751174927,617.0242919921875,573.8678588867188,0.9998401403427124,539.0062866210938,471.3356018066406,0.9998304843902588
338,428.0246887207031,201.92031860351562,0.999600350856781,446.4697265625,210.34678649902344,0.9999175071716309,465.85601806640625,56.80156326293945,0.9998745918273926
339,449.83026123046875,555.9791870117188,0.999976396560669,517.539306640625,564.8541870117188,0.9999957084655762,491.22021484375,410.0707702636719,0.9993377327919006
340,429.616455078125,302.2738342285156,0.9997584223747253,507.9500427246094,314.0721740722656,0.9998148083686829,480.02996826171875,162.41844177246094,0.9999076128005981
341,526.7791137695312,455.7041931152344,0.9999673366546631,606.1729736328125,468.4595947265625,0.9999724626541138,578.7561645507812,316.12091064453125,0.9999327659606934
342,438.8992004394531,350.09625244140625,0.9999681711196899,509.184814453125,344.742919921875,0.9998548030853271,468.761962890625,197.55772399902344,0.9999654293060303
343,413.5102233886719,665.0859375,0.9999386072158813,491.932373046875,669.141845703125,0.9997490048408508,455.1253662109375,519.8274536132812,0.9999164342880249
344,478.819580078125,302.4530334472656,0.9999440908432007,509.46795654296875,312.6167297363281,0.9999285936355591,519.5133666992188,155.59864807128906,0.9998912811279297
345,541.599853515625,445.9833984375,0.9998730421066284,613.1312866210938,451.66314697265625,0.9999938011169434,582.0977783203125,299.78179931640625,0.9999325275421143
