scorer,DLC_mobnet_100_surgical_tool_trackingMar23shuffle1_100000,DLC_mobnet_100_surgical_tool_trackingMar23shuffle1_100000,DLC_mobnet_100_surgical_tool_trackingMar23shuffle1_100000,DLC_mobnet_100_surgical_tool_trackingMar23shuffle1_100000,DLC_mobnet_100_surgical_tool_trackingMar23shuffle1_100000,DLC_mobnet_100_surgical_tool_trackingMar23shuffle1_100000,DLC_mobnet_100_surgical_tool_trackingMar23shuffle1_100000,DLC_mobnet_100_surgical_tool_trackingMar23shuffle1_100000,DLC_mobnet_100_surgical_tool_trackingMar23shuffle1_100000
bodyparts,arm0,arm0,arm0,arm1,arm1,arm1,joint,joint,joint
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
170,424.3757629394531,590.1944580078125,0.9999262094497681,484.9787902832031,527.7054443359375,0.9996205568313599,406.125732421875,433.6181945800781,0.9999868869781494
171,541.5302734375,398.9837951660156,0.9998428821563721,569.5220947265625,389.2131042480469,0.9997593760490417,530.87158203125,240.28317260742188,0.9999854564666748
172,439.78369140625,195.07894897460938,0.9999815225601196,470.0697021484375,223.68243408203125,0.9998917579650879,506.13604736328125,71.64666748046875,0.9998438358306885
173,510.95343017578125,597.6099853515625,0.9998705387115479,587.9476928710938,594.9899291992188,0.9998395442962646,547.02392578125,448.579833984375,0.9999866485595703
174,390.8038635253906,430.26153564453125,0.9999350309371948,433.0018005371094,436.4625244140625,0.9999737739562988,423.8202819824219,277.68133544921875,0.9999769926071167
175,506.56829833984375,407.8468933105469,0.999908447265625,539.8715209960938,429.1810607910156,0.9992669224739075,563.6505126953125,273.066650390625,0.9999896287918091
176,404.4433898925781,267.06671142578125,0.9999326467514038,435.4427490234375,286.9245910644531,0.9999345541000366,460.8609313964844,131.63040161132812,0.9999315738677979
177,558.0552368164062,678.2890014648438,0.9997815489768982,644.7383422851562,682.150390625,0.9998904466629028,604.5104370117188,536.0126953125,0.9998546838760376
178,453.67193603515625,287.85198974609375,0.9999721050262451,525.4525146484375,277.1741027832031,0.999916672706604,483.83282470703125,131.99908447265625,0.9999914169311523
179,479.1214294433594,491.2384948730469,0.999440610408783,510.9739990234375,490.8672180175781,0.9998562335968018,494.653076171875,334.03875732421875,0.9998152852058411
180,624.7316284179688,311.0902404785156,0.9996932744979858,641.6713256835938,305.5431213378906,0.9998817443847656,616.2169189453125,149.88304138183594,0.9999698400497437
181,360.4764099121094,672.1397094726562,0.9999316930770874,398.9210205078125,687.2709350585938,0.9998891353607178,407.851318359375,529.8934936523438,0.999971866607666
182,409.9801330566406,755.813720703125,0.9999678134918213,447.7340087890625,771.713623046875,0.999962568283081,457.5301818847656,613.946533203125,0.9999454021453857
183,401.13580322265625,374.13763427734375,0.9995781779289246,416.575927734375,372.92388916015625,0.9999198913574219,406.6793212890625,213.84005737304688,0.9999812841415405
184,605.930908203125,371.1280822753906,0.9998869895935059,654.7487182617188,378.3641357421875,0.999874472618103,641.28369140625,219.83433532714844,0.99985671043396
185,555.4729614257812,446.5514831542969,0.99933260679245,570.49169921875,399.47235107421875,0.9981628060340881,488.39398193359375,319.70989990234375,0.9999163150787354
186,489.576904296875,483.4352722167969,0.9999756813049316,539.8862915039062,495.29351806640625,0.9995489716529846,531.1638793945312,336.3812561035156,0.9999858140945435
187,349.4587707519531,210.12867736816406,0.9997962117195129,419.45465087890625,243.61395263671875,0.9999624490737915,412.8060302734375,84.8896484375,0.9999372959136963
188,455.577880859375,265.1173400878906,0.9999547004699707,527.3375244140625,299.53839111328125,0.9996840953826904,520.29931640625,139.3916015625,0.9997904896736145
189,455.55181884765625,497.1645202636719,0.9999898672103882,497.3215026855469,487.4872131347656,0.9999606609344482,460.71490478515625,337.3173828125,0.9998952150344849
190,409.6650085449219,522.8546752929688,0.9997822642326355,448.116455078125,539.05517578125,0.9997870326042175,456.2820739746094,379.73699951171875,0.9997956156730652
191,586.2267456054688,517.7589111328125,0.9999591112136841,632.7940673828125,462.1496276855469,0.9988732933998108,552.9700927734375,366.117919921875,0.9997621178627014
192,454.78692626953125,120.79722595214844,0.9999628067016602,511.3119812011719,150.22683715820312,0.9999556541442871,517.807373046875,-3.7965574264526367,0.7101445198059082
193,469.300048828125,626.4503784179688,0.9999819993972778,514.5509643554688,635.789306640625,0.9998024106025696,505.57794189453125,478.1841125488281,0.9996815919876099
194,486.97064208984375,610.4906616210938,0.9999849796295166,532.2691040039062,618.997314453125,0.9998573064804077,524.5784301757812,461.6961975097656,0.9995346069335938
195,490.2540283203125,330.42474365234375,0.9996765851974487,509.8612365722656,334.35821533203125,0.9997605681419373,515.8818969726562,175.5631561279297,0.9999804496765137
196,408.7569885253906,400.41864013671875,0.9999575614929199,475.9122009277344,404.34014892578125,0.9998582601547241,447.2641906738281,250.72567749023438,0.9997710585594177
197,509.6018981933594,531.6333618164062,0.9998691082000732,598.8662719726562,536.085693359375,0.9998741149902344,556.4114990234375,389.7520446777344,0.9999140501022339
198,403.7769775390625,310.0869140625,0.9999797344207764,421.53741455078125,324.2344665527344,0.9996497631072998,459.0699768066406,172.64137268066406,0.9994619488716125
199,453.29443359375,408.7122802734375,0.999981164932251,531.6610107421875,390.00274658203125,0.999958872795105,477.23291015625,253.13352966308594,0.9995866417884827
200,527.1268920898438,493.59613037109375,0.9997031092643738,605.5729370117188,473.94793701171875,0.9998109936714172,550.7119750976562,338.6097412109375,0.9999868869781494
201,425.8240966796875,378.3203430175781,0.9998264908790588,474.87921142578125,308.20843505859375,0.9994507431983948,396.2336120605469,223.09927368164062,0.9997302889823914
202,500.8075866699219,547.1632690429688,0.9999799728393555,525.836669921875,575.4971313476562,0.9997699856758118,571.7495727539062,431.6818542480469,0.9997655749320984
203,473.26904296875,548.0614624023438,0.9999805688858032,519.1607666015625,513.3600463867188,0.999843955039978,451.6055908203125,391.47540283203125,0.9999833106994629
204,414.2059020996094,310.3255310058594,0.9996954202651978,431.18890380859375,333.7402648925781,0.9997660517692566,483.6918640136719,194.558349609375,0.9999922513961792
205,445.29925537109375,199.52243041992188,0.9995811581611633,462.44158935546875,222.69874572753906,0.9997730851173401,515.1220092773438,83.15254211425781,0.9999927282333374
206,581.7733154296875,503.2594299316406,0.9999890327453613,621.0249633789062,486.576171875,0.9998900890350342,575.9502563476562,343.9502868652344,0.999970555305481
207,446.4737548828125,384.5736389160156,0.9997660517692566,488.24163818359375,417.5049743652344,0.9997839331626892,512.21435546875,262.480224609375,0.9999815225601196
208,514.6139526367188,547.37744140625,0.9999034404754639,531.3095703125,542.6513061523438,0.999498724937439,509.5920104980469,387.63958740234375,0.9999606609344482
209,437.91943359375,485.76727294921875,0.9999815225601196,475.54217529296875,541.9788818359375,0.9991593360900879,515.7247924804688,395.71636962890625,0.9998884201049805
210,324.3945007324219,328.7388916015625,0.9999709129333496,356.6851806640625,373.81207275390625,0.9998834133148193,400.277587890625,229.77394104003906,0.9999831914901733
211,452.94610595703125,155.11367797851562,0.9999114274978638,486.6042785644531,202.76144409179688,0.9994827508926392,528.1633911132812,55.953758239746094,0.999962568283081
212,534.7119750976562,386.9943542480469,0.9999828338623047,552.3804321289062,385.9999694824219,0.9997256398200989,536.3131713867188,226.41940307617188,0.9999710321426392
213,329.4722900390625,641.7024536132812,0.9999691247940063,400.8827209472656,647.7855834960938,0.9999597072601318,370.68231201171875,496.57073974609375,0.9999860525131226
214,593.6553955078125,350.7001037597656,0.9997598528862,648.1243286132812,285.2914123535156,0.9990610480308533,575.9443969726562,192.6508331298828,0.9999711513519287
215,498.1239318847656,481.3450012207031,0.9999269247055054,535.6989135742188,528.8890991210938,0.9997690320014954,574.9705200195312,379.9884338378906,0.9997649788856506
216,355.9553527832031,404.2107849121094,0.9999852180480957,386.0992431640625,402.7051696777344,0.9999727010726929,368.2576599121094,245.5887908935547,0.9999827146530151
217,482.71051025390625,320.71038818359375,0.9999663829803467,512.4240112304688,318.4189453125,0.9998934268951416,495.145751953125,161.09571838378906,0.9999673366546631
218,430.6927490234375,496.0065612792969,0.9998121857643127,456.4842224121094,502.18035888671875,0.9997904896736145,460.4150695800781,342.81695556640625,0.9998857975006104
219,460.6072692871094,287.90185546875,0.9997376799583435,496.3035583496094,308.66015625,0.9999575614929199,515.6361694335938,149.85667419433594,0.9999889135360718
220,423.1318359375,443.8634948730469,0.9998856782913208,447.70849609375,441.6678161621094,0.9999018907546997,435.1611328125,285.293212890625,0.9999284744262695
221,488.47381591796875,664.6820678710938,0.9999747276306152,528.6766357421875,635.2653198242188,0.9997949004173279,468.4273986816406,508.6048889160156,0.9998974800109863
222,550.357177734375,483.8114013671875,0.999971866607666,566.3858642578125,486.8001708984375,0.9995997548103333,569.1079711914062,326.33380126953125,0.9999551773071289
223,497.5194091796875,289.2210388183594,0.9996013045310974,511.4328918457031,290.4927673339844,0.9998812675476074,516.43359375,131.42047119140625,0.9999915361404419
224,513.9993286132812,463.0376281738281,0.9993686079978943,527.3834838867188,463.0331115722656,0.999619722366333,532.5403442382812,305.1993103027344,0.9999902248382568
225,583.7504272460938,498.4413757324219,0.9999896287918091,620.2626342773438,480.770751953125,0.9997772574424744,573.0458374023438,339.3182678222656,0.9999498128890991
226,529.1983032226562,636.5211791992188,0.9997054934501648,568.3030395507812,626.9013671875,0.9998677968978882,532.930419921875,476.96368408203125,0.9998989105224609
227,515.0084228515625,416.0461120605469,0.999962329864502,586.0535888671875,412.84979248046875,0.9993507266044617,545.497314453125,263.4340515136719,0.9999828338623047
228,322.690673828125,157.78053283691406,0.9996529817581177,340.8291320800781,177.12266540527344,0.9998394250869751,384.9498291015625,30.487693786621094,0.9999116659164429
229,398.836181640625,276.29071044921875,0.999718964099884,417.85845947265625,295.5246276855469,0.9997627139091492,460.5496520996094,149.2008819580078,0.9999328851699829
230,446.1983947753906,392.6408996582031,0.9997345805168152,521.32421875,419.455810546875,0.9998288154602051,503.0848388671875,261.5425109863281,0.9999816417694092
231,417.8685302734375,296.3494873046875,0.9999707937240601,457.4555358886719,327.5867919921875,0.9997425675392151,481.3561096191406,170.81488037109375,0.9999228715896606
232,451.96343994140625,559.53515625,0.9999760389328003,503.0592956542969,548.1937255859375,0.9999350309371948,461.0954284667969,401.104248046875,0.9999161958694458
233,653.1753540039062,572.0772094726562,0.9988453388214111,671.7493896484375,538.08349609375,0.9997865557670593,599.9378662109375,434.13299560546875,0.9999748468399048
234,397.7218933105469,213.1694793701172,0.9996172189712524,411.3820495605469,242.56228637695312,0.9987672567367554,474.52899169921875,118.1056137084961,0.9998767375946045
235,344.2893371582031,172.19947814941406,0.9996337890625,356.7638854980469,202.43653869628906,0.9990062117576599,421.5611572265625,77.8343276977539,0.9999380111694336
236,455.6763610839844,703.6196899414062,0.9999667406082153,501.28851318359375,702.0557250976562,0.9998437166213989,477.40509033203125,549.0338134765625,0.9999616146087646
237,538.7327880859375,126.3443603515625,0.9995571970939636,571.9537353515625,162.0532684326172,0.9996626377105713,610.6719970703125,11.916375160217285,0.9995985627174377
238,379.27984619140625,484.8497009277344,0.9999525547027588,431.301025390625,477.56866455078125,0.9996196031570435,395.67578125,327.3187255859375,0.9997803568840027
239,600.4093627929688,576.6472778320312,0.9999663829803467,623.3775634765625,581.4559326171875,0.9999518394470215,629.4417724609375,423.660400390625,0.9999786615371704
240,355.44903564453125,352.82904052734375,0.9999290704727173,409.694091796875,404.388427734375,0.9997941851615906,425.8330078125,245.90646362304688,0.999937891960144
241,364.0262145996094,432.73101806640625,0.9997187256813049,420.055419921875,483.647216796875,0.9999480247497559,435.7821960449219,326.17333984375,0.9999879598617554
242,518.6649780273438,292.16925048828125,0.9998239874839783,527.0408325195312,261.1235046386719,0.999845027923584,448.2170715332031,170.85939025878906,0.9998371601104736
243,423.544189453125,526.8695068359375,0.9997935891151428,444.7588806152344,572.4437255859375,0.9986841082572937,502.306640625,441.1824035644531,0.9999585151672363
244,496.6832580566406,154.9960174560547,0.9998273849487305,535.390625,212.50279235839844,0.9997331500053406,573.7532348632812,64.14195251464844,0.9999185800552368
245,460.3731384277344,589.3263549804688,0.9991550445556641,522.345947265625,636.7942504882812,0.9992496371269226,526.507080078125,478.1363220214844,0.9998544454574585
246,504.8883972167969,368.094970703125,0.9999734163284302,538.7479248046875,355.54541015625,0.9997629523277283,499.7814636230469,208.41082763671875,0.9999868869781494
247,502.8224792480469,431.9644775390625,0.9999855756759644,536.175048828125,419.60369873046875,0.9998705387115479,497.28125,271.86346435546875,0.9999765157699585
248,531.2136840820312,494.26727294921875,0.9999583959579468,564.7853393554688,480.99920654296875,0.9999328851699829,524.9396362304688,333.614501953125,0.9995217323303223
249,488.7015686035156,446.0775146484375,0.9998718500137329,506.1761169433594,443.59149169921875,0.9995032548904419,488.1000671386719,285.7569580078125,0.9998329877853394
250,469.4111328125,419.6116027832031,0.9999585151672363,485.8093566894531,414.5408020019531,0.9984763264656067,457.9825134277344,259.41448974609375,0.999934196472168
251,562.9813842773438,401.90386962890625,0.9999650716781616,599.9395751953125,366.7483825683594,0.9994670748710632,528.9011840820312,248.47897338867188,0.9999731779098511
252,582.72705078125,484.36669921875,0.9999858140945435,619.4766235351562,449.5694274902344,0.9994356036186218,549.1570434570312,330.8487243652344,0.9999213218688965
253,478.8083190917969,404.0762939453125,0.9998537302017212,554.5885009765625,410.5083312988281,0.9997301697731018,520.384033203125,257.5892333984375,0.9999605417251587
254,516.1414184570312,202.23675537109375,0.9999498128890991,585.8514404296875,142.88694763183594,0.997173547744751,508.87237548828125,41.64948654174805,0.9992802739143372
255,419.0997314453125,678.6237182617188,0.9999831914901733,446.121337890625,686.25830078125,0.9998449087142944,452.82879638671875,528.4906005859375,0.9999856948852539
256,606.8234252929688,486.58953857421875,0.9996440410614014,643.4735107421875,423.9168395996094,0.9999165534973145,563.833984375,339.31158447265625,0.9999934434890747
257,389.1004333496094,197.04205322265625,0.9999823570251465,408.7159423828125,233.87811279296875,0.9987131357192993,463.9800720214844,97.51275634765625,0.9999799728393555
258,402.3623352050781,350.32818603515625,0.9996764659881592,420.77734375,385.0206604003906,0.9997971653938293,478.105224609375,250.510986328125,0.9996364116668701
259,455.6865539550781,205.4386749267578,0.9999127388000488,516.7308959960938,193.51263427734375,0.9999474287033081,471.5576477050781,47.76198959350586,0.9999434947967529
260,585.5827026367188,453.3673400878906,0.9999790191650391,652.984619140625,446.14678955078125,0.9995986819267273,612.4942016601562,298.4743347167969,0.9999324083328247
261,472.4757385253906,537.7979125976562,0.999915599822998,516.2255249023438,573.11962890625,0.9998779296875,540.279541015625,418.43731689453125,0.999904990196228
262,414.09796142578125,350.2479553222656,0.9990076422691345,444.9800109863281,392.28460693359375,0.9995494484901428,489.76214599609375,246.98062133789062,0.999921441078186
263,369.5111999511719,605.2754516601562,0.9997890591621399,448.2331848144531,585.1395263671875,0.9999178647994995,392.0110778808594,450.16754150390625,0.9999731779098511
264,410.2821960449219,511.6357421875,0.9999008178710938,491.8624267578125,490.166748046875,0.9995974898338318,435.26702880859375,355.7230224609375,0.9999924898147583
265,611.423095703125,244.98854064941406,0.9998725652694702,624.00927734375,227.62637329101562,0.9998815059661865,565.0906372070312,96.63804626464844,0.9999853372573853
266,374.1502990722656,660.4510498046875,0.9999728202819824,388.98785400390625,680.5584716796875,0.998955249786377,444.30889892578125,547.0780639648438,0.9999080896377563
267,508.7275695800781,363.21722412109375,0.999083399772644,570.8170166015625,383.827880859375,0.9996007084846497,560.9208984375,224.4267120361328,0.9999775886535645
268,413.50347900390625,288.7181396484375,0.9997773766517639,426.5477600097656,287.0394592285156,0.9989194869995117,406.8368225097656,128.34716796875,0.9999645948410034
269,464.6360778808594,649.2661743164062,0.999915599822998,530.0814208984375,665.2601318359375,0.9999535083770752,511.965087890625,509.7377014160156,0.9998972415924072
270,456.1236572265625,562.5748291015625,0.9999772310256958,520.0204467773438,577.6806030273438,0.9998576641082764,502.4195251464844,421.43096923828125,0.9999854564666748
271,558.8909301757812,404.45892333984375,0.9998072981834412,580.6004028320312,397.5420837402344,0.9996167421340942,550.2610473632812,244.96266174316406,0.9999866485595703
272,469.9457092285156,318.5458679199219,0.9998583793640137,493.825927734375,336.5606689453125,0.9999005794525146,527.7232055664062,183.2716522216797,0.9999725818634033
273,519.2838745117188,708.0099487304688,0.9999752044677734,556.1061401367188,638.0911254882812,0.9985262155532837,475.96923828125,563.1959838867188,0.999882698059082
274,523.2610473632812,338.7577819824219,0.999929666519165,559.7367553710938,356.28546142578125,0.9999604225158691,570.9583740234375,197.2129669189453,0.9998483657836914
275,568.5599975585938,446.6296691894531,0.9999464750289917,608.4281616210938,416.7495422363281,0.9999126195907593,546.2256469726562,290.1576232910156,0.9999905824661255
276,546.5841064453125,262.9112548828125,0.9999535083770752,585.1990966796875,233.3043212890625,0.9996252059936523,521.7846069335938,105.1629409790039,0.9998239874839783
277,445.0137939453125,653.2954711914062,0.9997238516807556,466.85797119140625,649.3386840820312,0.9999382495880127,445.7225341796875,493.54449462890625,0.9996480941772461
278,445.6229248046875,305.7596435546875,0.9998413324356079,475.7843017578125,320.34136962890625,0.9997431635856628,493.27984619140625,162.79808044433594,0.9999474287033081
279,666.3867797851562,430.3075256347656,0.9998015761375427,693.8043212890625,396.0975646972656,0.9996284246444702,620.80517578125,285.34747314453125,0.9994972944259644
280,474.0834045410156,316.2572326660156,0.9997640252113342,560.7893676757812,314.7740783691406,0.999889612197876,514.8901977539062,168.8508758544922,0.9999697208404541
281,421.940673828125,582.7802124023438,0.9999850988388062,470.2547302246094,583.6407470703125,0.9999305009841919,446.41644287109375,428.0983581542969,0.9997325539588928
282,447.13897705078125,632.538330078125,0.9998469352722168,494.4067077636719,632.959716796875,0.9999133348464966,471.0510559082031,477.8333435058594,0.999876856803894
283,456.1809997558594,560.8863525390625,0.9999805688858032,480.1134948730469,552.9468383789062,0.9999285936355591,451.9214172363281,400.7634582519531,0.9999876022338867
284,438.9939270019531,408.5306701660156,0.999976634979248,498.5813293457031,406.5391845703125,0.9999741315841675,467.2198181152344,254.24464416503906,0.9999556541442871
285,468.391845703125,337.3147277832031,0.9999849796295166,545.284423828125,314.0706787109375,0.9999105930328369,487.5400695800781,179.7691650390625,0.9999818801879883
286,580.3832397460938,345.8070373535156,0.9999699592590332,657.0447998046875,307.4540710449219,0.9999345541000366,591.8475952148438,186.94329833984375,0.9998713731765747
287,561.6756591796875,472.3862609863281,0.9999579191207886,624.8552856445312,460.1509094238281,0.9997881054878235,580.3965454101562,315.8157958984375,0.9998886585235596
288,526.9580688476562,618.6342163085938,0.9996874332427979,590.3562622070312,606.427001953125,0.9997484087944031,546.1207885742188,463.41265869140625,0.9999736547470093
289,395.30517578125,455.5510559082031,0.9998983144760132,472.7846374511719,455.4293212890625,0.9998383522033691,434.6163330078125,306.6465148925781,0.9999912977218628
290,562.7473754882812,432.6918029785156,0.9999710321426392,615.9879150390625,419.15087890625,0.9999004602432251,572.6757202148438,272.4000549316406,0.999836802482605
291,462.2925720214844,285.1279296875,0.9994480013847351,505.82855224609375,299.76385498046875,0.9994276165962219,505.7002868652344,138.9707794189453,0.9996009469032288
292,543.111083984375,621.8238525390625,0.9997827410697937,571.815185546875,615.842041015625,0.999842643737793,544.1372680664062,462.9313659667969,0.9999487400054932
293,503.720703125,421.6875305175781,0.9999157190322876,517.322998046875,399.592041015625,0.9994032382965088,447.1697082519531,282.97698974609375,0.9997711777687073
294,467.555419921875,292.7165222167969,0.9997976422309875,480.72125244140625,269.8475036621094,0.9995222091674805,410.0492858886719,152.88845825195312,0.9998027682304382
295,508.5773620605469,341.7034606933594,0.9997130036354065,538.5795288085938,411.4697570800781,0.9979737401008606,587.769287109375,270.3985595703125,0.9996113181114197
296,446.12945556640625,590.0798950195312,0.9993720650672913,465.5653076171875,556.8610229492188,0.9996262788772583,389.8153991699219,452.87188720703125,0.9999881982803345
297,623.1514892578125,279.9593505859375,0.9997320771217346,652.2945556640625,271.9773864746094,0.9997286200523376,620.76708984375,118.54798889160156,0.9999121427536011
298,363.2333068847656,523.927734375,0.9996325969696045,439.0260314941406,535.6085815429688,0.9999121427536011,410.3882141113281,381.1831359863281,0.9994983673095703
299,584.328125,520.30810546875,0.9999759197235107,644.0200805664062,484.98321533203125,0.9999556541442871,577.4872436523438,361.63580322265625,0.9999558925628662
300,632.0078125,537.876953125,0.9999586343765259,691.2274169921875,502.8794250488281,0.9999568462371826,623.6702880859375,379.0448303222656,0.9998636245727539
301,336.037109375,354.6997375488281,0.9995934367179871,347.9959716796875,370.3697204589844,0.9992819428443909,399.3863525390625,230.23806762695312,0.9999747276306152
302,602.6070556640625,529.7664184570312,0.9999394416809082,623.307373046875,530.6165161132812,0.9999243021011353,617.7589721679688,372.9795837402344,0.99993896484375
303,357.1654357910156,353.7437744140625,0.9999556541442871,420.99591064453125,399.5648498535156,0.9999058246612549,429.2042541503906,240.7155303955078,0.9999003410339355
304,451.5333557128906,183.4350128173828,0.999970555305481,513.7403564453125,246.4711151123047,0.9999409914016724,526.9676513671875,86.53274536132812,0.9999667406082153
305,450.2151794433594,336.1051940917969,0.9998043179512024,512.671875,398.4516906738281,0.9998090863227844,525.5253295898438,240.54327392578125,0.9999194145202637
306,380.9606628417969,457.42901611328125,0.9995379447937012,451.7322998046875,469.93206787109375,0.9999709129333496,426.1773986816406,315.1159973144531,0.9996606111526489
307,538.3109130859375,363.8922119140625,0.9997554421424866,620.645263671875,332.6852111816406,0.9988663196563721,557.2632446289062,205.99969482421875,0.9995905756950378
308,481.27911376953125,275.62518310546875,0.9999260902404785,546.18603515625,331.222412109375,0.9997954964637756,556.7897338867188,172.02389526367188,0.9995015859603882
309,457.8255310058594,379.3160095214844,0.9997667670249939,522.5179443359375,393.6499938964844,0.9997460246086121,504.4711608886719,235.87782287597656,0.9997819066047668
310,386.3941955566406,559.1476440429688,0.9999065399169922,433.9708251953125,573.0184936523438,0.9998257756233215,433.5562438964844,415.83294677734375,0.9999771118164062
311,388.1999816894531,682.7716674804688,0.9999228715896606,434.94549560546875,698.4234008789062,0.9999048709869385,433.6680908203125,541.1266479492188,0.9999074935913086
312,627.2257080078125,402.70208740234375,0.9999803304672241,665.2096557617188,380.6082458496094,0.9993380904197693,609.9835815429688,243.25518798828125,0.9999904632568359
313,416.60888671875,452.79974365234375,0.999951958656311,465.1672668457031,477.52105712890625,0.9998518228530884,468.7806091308594,318.0401306152344,0.9999417066574097
314,563.6743774414062,461.86590576171875,0.9998660087585449,585.2070922851562,422.8046875,0.9996316432952881,506.9305114746094,323.7691955566406,0.9998685121536255
315,530.3751831054688,205.46560668945312,0.9995874762535095,539.30419921875,191.78182983398438,0.9981188178062439,477.5711975097656,63.44511032104492,0.9998571872711182
316,527.9512329101562,732.3114013671875,0.9987474679946899,544.88916015625,732.92578125,0.9995816349983215,539.9071044921875,574.32421875,0.9996215105056763
317,550.50048828125,446.4697265625,0.9998984336853027,568.251708984375,447.2882080078125,0.9994593262672424,562.1101684570312,286.989990234375,0.999968409538269
318,448.24774169921875,662.2351684570312,0.9999443292617798,499.6872863769531,694.4771728515625,0.9999624490737915,505.7946472167969,537.0551147460938,0.9998437166213989
319,504.7502746582031,432.7392272949219,0.9999793767929077,553.0968627929688,417.0766906738281,0.9997617602348328,506.2366027832031,273.2064514160156,0.9998682737350464
320,530.7387084960938,231.8399658203125,0.9999109506607056,552.4402465820312,226.05250549316406,0.999725878238678,520.2059936523438,69.83698272705078,0.9999736547470093
321,443.45220947265625,542.7171020507812,0.999303936958313,460.5948486328125,580.0926513671875,0.9996034502983093,518.01171875,452.2865295410156,0.9999899864196777
322,475.77001953125,227.855224609375,0.9999144077301025,501.5697326660156,206.43316650390625,0.9996078610420227,448.1455383300781,72.82786560058594,0.9999594688415527
323,451.78546142578125,519.2108154296875,0.9999479055404663,476.2713317871094,499.9721374511719,0.9998216032981873,423.7470703125,364.65887451171875,0.9998273849487305
324,486.8948059082031,257.9759826660156,0.9999678134918213,530.0422973632812,319.0350341796875,0.9998712539672852,563.9622192382812,167.45156860351562,0.9999822378158569
325,491.3561096191406,323.4139404296875,0.9999469518661499,535.39990234375,319.793212890625,0.9998413324356079,505.85198974609375,165.86782836914062,0.999932050704956
326,331.54754638671875,603.1832275390625,0.9995163679122925,375.69366455078125,632.0111694335938,0.999686598777771,383.1103515625,473.3266906738281,0.9999306201934814
327,486.6695556640625,356.8450927734375,0.9999855756759644,563.4669189453125,365.1719665527344,0.9997380375862122,530.888427734375,212.6348876953125,0.9999921321868896
328,545.9468383789062,283.1766662597656,0.999880313873291,623.8650512695312,306.3524169921875,0.9999386072158813,604.3804931640625,149.63182067871094,0.9999220371246338
329,538.2571411132812,393.4418640136719,0.9998706579208374,616.8451538085938,417.373291015625,0.9997733235359192,596.1311645507812,260.1130676269531,0.9999922513961792
330,534.2229614257812,425.5968933105469,0.9999361038208008,568.9629516601562,395.2602233886719,0.9993005990982056,502.4288635253906,270.2025146484375,0.9999172687530518
331,469.43524169921875,635.2039794921875,0.9999152421951294,501.345947265625,647.0804443359375,0.999913215637207,510.0621032714844,488.588623046875,0.9999275207519531
332,361.696533203125,375.61572265625,0.9999244213104248,417.6500244140625,434.03033447265625,0.9999444484710693,440.1785583496094,278.7082824707031,0.9999676942825317
333,594.744873046875,307.2068176269531,0.9999431371688843,615.54638671875,306.2041015625,0.9997181296348572,600.3892822265625,146.84530639648438,0.9999716281890869
334,372.132080078125,288.9451599121094,0.999944806098938,390.8809509277344,325.4533386230469,0.9992803931236267,446.94696044921875,194.222412109375,0.9999747276306152
335,321.5944519042969,281.7115478515625,0.9999213218688965,340.7018737792969,317.22882080078125,0.9997316002845764,396.2286376953125,185.06703186035156,0.9997603297233582
336,594.73193359375,441.8125305175781,0.9999598264694214,639.0667114257812,435.0165100097656,0.9999487400054932,606.5924072265625,283.2304992675781,0.9997389912605286
337,593.5875244140625,608.032958984375,0.9998620748519897,615.4735107421875,571.5636596679688,0.9993330836296082,537.5250854492188,470.2200927734375,0.9999432563781738
338,426.40216064453125,201.9096221923828,0.9997302889823914,442.81866455078125,209.65249633789062,0.9996297359466553,464.6050109863281,52.887786865234375,0.9999865293502808
339,449.2596130371094,555.5066528320312,0.9998095631599426,515.0997924804688,562.613525390625,0.9999719858169556,490.4511413574219,408.85302734375,0.999765932559967
340,428.2266845703125,300.0660095214844,0.9993995428085327,506.57708740234375,313.61322021484375,0.9997685551643372,478.61651611328125,159.02346801757812,0.9999086856842041
341,526.82666015625,453.3990478515625,0.9998435974121094,604.2521362304688,466.81732177734375,0.9998452663421631,576.0645141601562,312.49468994140625,0.9999651908874512
342,438.66949462890625,348.99261474609375,0.9998941421508789,507.58441162109375,343.67913818359375,0.9998051524162292,467.4371032714844,195.39645385742188,0.9999922513961792
343,412.09893798828125,664.0878295898438,0.9997780919075012,490.1932678222656,668.7357177734375,0.9993221759796143,453.4481201171875,517.646484375,0.9999880790710449
344,479.03314208984375,300.72882080078125,0.9992786049842834,507.0426330566406,312.5740966796875,0.9997366070747375,517.5744018554688,151.98214721679688,0.9999756813049316
345,541.6076049804688,444.8893737792969,0.9994300007820129,610.7467651367188,448.74237060546875,0.9999551773071289,579.9833374023438,296.3252868652344,0.999975323677063
346,423.9136657714844,517.8941650390625,0.9999791383743286,469.9095153808594,555.40966796875,0.9997686743736267,492.8560791015625,399.1644592285156,0.9997530579566956
347,327.4319152832031,372.4395446777344,0.9999842643737793,373.36077880859375,408.73419189453125,0.9998490810394287,396.8988952636719,252.11349487304688,0.9994760155677795
348,440.9194030761719,327.1103820800781,0.9999762773513794,520.87939453125,311.1407775878906,0.9997876286506653,469.5639343261719,172.37008666992188,0.9998849630355835
349,612.0902709960938,501.32177734375,0.9999810457229614,630.5385131835938,513.4202270507812,0.9997016787528992,658.92138671875,358.9033508300781,0.9999864101409912
